[2017/03/05 16:59:20] §f[§aA§f] §ffybit§r executed /spawn at Location{world=CraftWorld{name=world},x=-4846.903449157227,y=54.42442231567264,z=404.4149155258215,pitch=49.199978,yaw=212.51953}
[2017/03/05 21:04:54] §f[§aA§f] §fwolf§r executed /enchantapi add thorns 3 at Location{world=CraftWorld{name=world},x=-60.48506533435759,y=38.0,z=264.8114245837753,pitch=17.549984,yaw=19.055176}
[2017/03/05 21:05:20] §f[§aA§f] §fwolf§r executed /nbti mod add maxhealth 0 10 head at Location{world=CraftWorld{name=world},x=-52.30000001192093,y=47.0,z=259.4112275582137,pitch=27.299986,yaw=328.05225}
[2017/03/05 21:05:24] §f[§aA§f] §fwolf§r executed /nbti mod add maxhealth 0 10 chest at Location{world=CraftWorld{name=world},x=-53.991550979013894,y=45.5,z=260.98122893821767,pitch=54.449993,yaw=65.25098}
[2017/03/05 21:05:28] §f[§aA§f] §fwolf§r executed /nbti mod add maxhealth 0 10 legs at Location{world=CraftWorld{name=world},x=-53.991550979013894,y=45.5,z=260.98122893821767,pitch=47.1,yaw=82.3501}
[2017/03/05 21:05:32] §f[§aA§f] §fwolf§r executed /nbti mod add maxhealth 0 10 feet at Location{world=CraftWorld{name=world},x=-54.77320760398044,y=45.0,z=259.2799501906777,pitch=55.049995,yaw=126.450195}
[2017/03/05 21:05:56] §f[§aA§f] §fwolf§r executed /nbti name &6&lGiày Miner at Location{world=CraftWorld{name=world},x=-55.74778648249847,y=38.0,z=260.4860061379185,pitch=10.799992,yaw=268.50146}
[2017/03/05 21:06:03] §f[§aA§f] §fwolf§r executed /nbti name &6&lQu?n Miner at Location{world=CraftWorld{name=world},x=-56.17453078072949,y=38.0,z=260.49113556696454,pitch=10.799992,yaw=268.50146}
[2017/03/05 21:06:08] §f[§aA§f] §fwolf§r executed /nbti name &6&lÁo Miner at Location{world=CraftWorld{name=world},x=-56.17453078072949,y=38.0,z=260.49113556696454,pitch=9.899992,yaw=262.20166}
[2017/03/05 21:06:14] §f[§aA§f] §fwolf§r executed /nbti name &6&lM? Miner at Location{world=CraftWorld{name=world},x=-56.17453078072949,y=38.0,z=260.49113556696454,pitch=9.449992,yaw=269.85156}
[2017/03/05 21:07:08] §f[§aA§f] §fwolf§r executed /enchantapi add sharpness 7 at Location{world=CraftWorld{name=world},x=-63.97118833563052,y=38.0,z=269.2986573378274,pitch=25.800001,yaw=25.048828}
[2017/03/05 21:07:17] §f[§aA§f] §ffybit11§r executed /rankup at Location{world=CraftWorld{name=world},x=-67.33398343661072,y=38.0,z=258.4451936474636,pitch=32.84989,yaw=-18.448069}
[2017/03/05 21:07:36] §f[§aA§f] §ffybit11§r executed /nte reload at Location{world=CraftWorld{name=world},x=-59.42249238880201,y=38.0,z=261.5613727055028,pitch=27.899881,yaw=-72.74808}
[2017/03/05 21:08:01] §f[§aA§f] §fwolf§r executed /enchantapi add smite 3 at Location{world=CraftWorld{name=world},x=-56.26295572505859,y=38.0,z=260.5948027276803,pitch=22.949997,yaw=58.946777}
[2017/03/05 21:08:08] §f[§aA§f] §fwolf§r executed /enchantapi add fire aspect 4 at Location{world=CraftWorld{name=world},x=-56.81190578327662,y=38.0,z=260.9248650948484,pitch=22.949997,yaw=58.796875}
[2017/03/05 21:08:16] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 5 at Location{world=CraftWorld{name=world},x=-57.360855841494654,y=38.0,z=261.25492746201655,pitch=22.949997,yaw=58.796875}
[2017/03/05 21:08:22] §f[§aA§f] §fwolf§r executed /enchant mending 1 at Location{world=CraftWorld{name=world},x=-58.27838401244439,y=38.0,z=261.8079287323005,pitch=22.949997,yaw=58.796875}
[2017/03/05 21:09:00] §f[§aA§f] §fwolf§r executed /enchantapi add Bane of Arthropods 3 at Location{world=CraftWorld{name=world},x=-56.103880451317266,y=38.0,z=260.1820776761024,pitch=6.6,yaw=28.496094}
[2017/03/05 21:09:20] §f[§aA§f] §fwolf§r executed /enchantapi add knockback 3 at Location{world=CraftWorld{name=world},x=-54.4904239586296,y=38.0,z=260.3990013401006,pitch=28.349987,yaw=224.24854}
[2017/03/05 21:09:47] §f[§aA§f] §fwolf§r executed /nbti mod add attackdamage 0 13 mainhand at Location{world=CraftWorld{name=world},x=-55.612550630610926,y=38.0,z=260.67117777214986,pitch=19.499996,yaw=247.34863}
[2017/03/05 21:10:12] §f[§aA§f] §fwolf§r executed /nbti mod add attackdamage 1 0.01 mainhand at Location{world=CraftWorld{name=world},x=-54.65232165914634,y=38.0,z=262.80886532192875,pitch=19.50002,yaw=77.248535}
[2017/03/05 21:10:39] §f[§aA§f] §fwolf§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-52.294472316107175,y=38.0625,z=258.8312696666215,pitch=22.500013,yaw=98.39404}
[2017/03/05 21:10:41] §f[§aA§f] §fwolf§r executed /heal at Location{world=CraftWorld{name=world},x=-57.62886480452967,y=38.0,z=261.145800152375,pitch=19.800013,yaw=83.393555}
[2017/03/05 21:10:44] §f[§aA§f] §fwolf§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-53.825363309106386,y=38.0,z=259.2222597563983,pitch=16.500011,yaw=235.49365}
[2017/03/05 21:11:56] §f[§aA§f] §fwolf§r executed /menu at Location{world=CraftWorld{name=world},x=-54.34481812447761,y=38.0,z=259.5789346011854,pitch=16.500011,yaw=235.49365}
[2017/03/05 21:12:02] §f[§aA§f] §fwolf§r executed /shop at Location{world=CraftWorld{name=world},x=-43.69999998807907,y=40.21701467046547,z=264.1593775144581,pitch=23.100023,yaw=77.8418}
[2017/03/05 21:13:01] §f[§aA§f] §ffybit11§r executed /nte reload at Location{world=CraftWorld{name=world},x=-68.16617483894589,y=38.0,z=266.0570726129497,pitch=19.199877,yaw=51.601906}
[2017/03/05 21:13:30] §f[§aA§f] §ffybit11§r executed /eco set fybit11 100 at Location{world=CraftWorld{name=world},x=-81.56392105973835,y=43.37614665344712,z=260.90767255005284,pitch=32.399868,yaw=-69.44803}
[2017/03/05 21:13:33] §f[§aA§f] §ffybit11§r executed /eco set fybit11 1000 at Location{world=CraftWorld{name=world},x=-81.56392105973835,y=43.37614665344712,z=260.90767255005284,pitch=32.399868,yaw=-69.44803}
[2017/03/05 21:13:37] §f[§aA§f] §ffybit11§r executed /rankup at Location{world=CraftWorld{name=world},x=-81.56392105973835,y=43.37614665344712,z=260.90767255005284,pitch=32.399868,yaw=-69.44803}
[2017/03/05 21:15:15] §f[§aA§f] §fwolf§r executed /gm 3 at Location{world=CraftWorld{name=world},x=-10.699999988079071,y=32.0,z=316.1128788377279,pitch=2.699945,yaw=44.702637}
[2017/03/05 21:19:49] §f[§aA§f] §fwolf§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-27.479554748027383,y=47.96158312265556,z=273.0393511050675,pitch=14.550014,yaw=110.70752}
[2017/03/05 21:21:04] §f[§aA§f] §fwolf§r executed /enchantapi add Efficiency 2 at Location{world=CraftWorld{name=world},x=-57.855057354843524,y=38.0,z=269.32886497587236,pitch=25.200012,yaw=343.5088}
[2017/03/05 21:21:06] §f[§aA§f] §fwolf§r executed /enchantapi add Efficiency 2 at Location{world=CraftWorld{name=world},x=-58.37160186999404,y=38.0,z=266.5430593018086,pitch=5.7000117,yaw=198.75781}
[2017/03/05 21:21:09] §f[§aA§f] §fwolf§r executed /enchantapi add Efficiency 2 at Location{world=CraftWorld{name=world},x=-61.269803840637096,y=38.0,z=269.3829120376639,pitch=40.20001,yaw=11.708008}
[2017/03/05 21:21:41] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 3 at Location{world=CraftWorld{name=world},x=-57.25881460079205,y=41.0,z=282.6966433851434,pitch=61.499996,yaw=264.01025}
[2017/03/05 21:21:43] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 3 at Location{world=CraftWorld{name=world},x=-55.35248010460616,y=40.0,z=281.092013722915,pitch=61.499996,yaw=264.01025}
[2017/03/05 21:21:45] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 3 at Location{world=CraftWorld{name=world},x=-51.2321492292955,y=38.0,z=280.53804091755916,pitch=60.149994,yaw=271.06055}
[2017/03/05 21:21:56] §f[§aA§f] §fwolf§r executed /enchantapi add mending 1 at Location{world=CraftWorld{name=world},x=-47.67411351215274,y=38.0,z=281.60689696964,pitch=42.749985,yaw=85.8125}
[2017/03/05 21:22:02] §f[§aA§f] §fwolf§r executed /enchant mending 1 at Location{world=CraftWorld{name=world},x=-48.961909179664744,y=38.0,z=281.699197692942,pitch=42.749985,yaw=85.6626}
[2017/03/05 21:22:04] §f[§aA§f] §fwolf§r executed /enchant mending 1 at Location{world=CraftWorld{name=world},x=-52.33496288493749,y=38.0,z=278.9834367326209,pitch=37.949978,yaw=146.41211}
[2017/03/05 21:22:06] §f[§aA§f] §fwolf§r executed /enchant mending 1 at Location{world=CraftWorld{name=world},x=-52.34433939079839,y=38.0,z=278.9834367326209,pitch=40.049988,yaw=146.41211}
[2017/03/05 21:22:07] §f[§aA§f] §fwolf§r executed /ce at Location{world=CraftWorld{name=world},x=-52.34433939079839,y=38.0,z=278.9834367326209,pitch=40.049988,yaw=146.41211}
[2017/03/05 21:24:29] §f[§aA§f] §fwolf§r executed /nbti name &b&lSuper &9&lR?u at Location{world=CraftWorld{name=world},x=-56.13394573913392,y=38.0,z=273.36537922413555,pitch=19.94998,yaw=172.6626}
[2017/03/05 21:25:02] §f[§aA§f] §fwolf§r executed /nbti name &9&lR?u &b&lSuper at Location{world=CraftWorld{name=world},x=-57.5244633728082,y=38.0,z=269.8978519695527,pitch=27.74998,yaw=157.36377}
[2017/03/05 21:25:10] §f[§aA§f] §fwolf§r executed /nbti name &9&lCúp &b&lSuper at Location{world=CraftWorld{name=world},x=-58.93544828635815,y=38.0,z=268.3856814317426,pitch=43.94999,yaw=113.86279}
[2017/03/05 21:25:16] §f[§aA§f] §fwolf§r executed /nbti name &9&lX?ng &b&lSuper at Location{world=CraftWorld{name=world},x=-58.57633830955072,y=38.0,z=267.8221308801906,pitch=42.14999,yaw=107.11279}
[2017/03/05 21:26:01] §f[§aA§f] §fwolf§r executed /nbti name &9&lR?u &b&lSuper &4&l+1 at Location{world=CraftWorld{name=world},x=-59.5504105403576,y=39.24940373145676,z=258.2779703763401,pitch=34.199974,yaw=306.1587}
[2017/03/05 21:26:12] §f[§aA§f] §fwolf§r executed /nbti name &9&lCúp &b&lSuper &4&l+1 at Location{world=CraftWorld{name=world},x=-62.10731483463896,y=38.0,z=258.02301906419234,pitch=36.59997,yaw=169.05908}
[2017/03/05 21:26:22] §f[§aA§f] §fwolf§r executed /nbti name &9&lX?ng &b&lSuper &4&l+1 at Location{world=CraftWorld{name=world},x=-61.84370734640026,y=38.0,z=256.14333111613075,pitch=26.549963,yaw=294.01025}
[2017/03/05 21:28:58] §f[§aA§f] §fwolf§r executed /enchantapi add Efficiency 4 at Location{world=CraftWorld{name=world},x=-52.26986853335237,y=38.0,z=259.9984378562566,pitch=20.400019,yaw=54.01416}
[2017/03/05 21:29:00] §f[§aA§f] §fwolf§r executed /enchantapi add Efficiency 4 at Location{world=CraftWorld{name=world},x=-54.00845590025046,y=38.0,z=260.84737739574837,pitch=20.25002,yaw=63.912598}
[2017/03/05 21:29:03] §f[§aA§f] §fwolf§r executed /enchantapi add Efficiency 4 at Location{world=CraftWorld{name=world},x=-48.9707582823267,y=38.0,z=258.99532028555524,pitch=40.20002,yaw=253.3623}
[2017/03/05 21:29:15] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 4 at Location{world=CraftWorld{name=world},x=-52.04784109053519,y=38.0,z=262.3609958988801,pitch=2.2500165,yaw=74.86279}
[2017/03/05 21:29:17] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 4 at Location{world=CraftWorld{name=world},x=-51.24675550839828,y=38.0,z=262.0578887163552,pitch=1.8000163,yaw=69.163086}
[2017/03/05 21:29:18] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 4 at Location{world=CraftWorld{name=world},x=-55.046368780773484,y=38.0,z=262.684871164042,pitch=10.500014,yaw=84.91211}
[2017/03/05 21:29:22] §f[§aA§f] §fwolf§r executed /enchant mending 1 at Location{world=CraftWorld{name=world},x=-55.05936611942631,y=38.0,z=262.684871164042,pitch=10.500014,yaw=84.91211}
[2017/03/05 21:29:24] §f[§aA§f] §fwolf§r executed /enchant mending 1 at Location{world=CraftWorld{name=world},x=-54.08498581107609,y=38.0,z=260.29316212111695,pitch=23.850014,yaw=202.51172}
[2017/03/05 21:29:26] §f[§aA§f] §fwolf§r executed /enchant mending 1 at Location{world=CraftWorld{name=world},x=-58.41506964879096,y=38.0,z=263.39453301169135,pitch=30.000013,yaw=233.86182}
[2017/03/05 21:30:17] §f[§aA§f] §fwolf§r executed /enchantapi add fortune 2 at Location{world=CraftWorld{name=world},x=-53.127330701331886,y=38.0,z=262.6674193440105,pitch=42.300022,yaw=91.81592}
[2017/03/05 21:30:19] §f[§aA§f] §fwolf§r executed /enchantapi add fortune 2 at Location{world=CraftWorld{name=world},x=-53.127330701331886,y=38.0,z=262.6674193440105,pitch=42.300022,yaw=91.81592}
[2017/03/05 21:30:20] §f[§aA§f] §fwolf§r executed /enchantapi add fortune 2 at Location{world=CraftWorld{name=world},x=-54.26585723982884,y=38.0,z=262.30749817860055,pitch=31.800022,yaw=17.565918}
[2017/03/05 21:30:47] §f[§aA§f] §fwolf§r executed /nbti name &b&l R?u &9&lSuper &4&l+2 at Location{world=CraftWorld{name=world},x=-54.19321864091845,y=38.0,z=260.1284218115611,pitch=24.60002,yaw=124.36621}
[2017/03/05 21:30:54] §f[§aA§f] §fwolf§r executed /nbti name &b&l Cúp &9&lSuper &4&l+2 at Location{world=CraftWorld{name=world},x=-52.80102704345706,y=38.0,z=259.58861315088154,pitch=45.30001,yaw=37.515137}
[2017/03/05 21:31:00] §f[§aA§f] §fwolf§r executed /nbti name &b&l X?ng &9&lSuper &4&l+2 at Location{world=CraftWorld{name=world},x=-52.963450618406156,y=38.0,z=261.2309621627267,pitch=49.05003,yaw=104.413574}
[2017/03/05 21:34:57] §f[§aA§f] §fwolf§r executed /nbti name &6&lKi?m Miner at Location{world=CraftWorld{name=world},x=-52.912398121975365,y=38.0,z=256.74690212193246,pitch=10.800077,yaw=194.2793}
[2017/03/05 21:35:12] §f[§aA§f] §fwolf§r executed /weather sun at Location{world=CraftWorld{name=world},x=-69.79454136817321,y=41.68313647380143,z=267.03039911862777,pitch=-2.9999232,yaw=73.37744}
[2017/03/05 21:37:52] §f[§aB§f] §ffybit11§r executed /tp wolf at Location{world=CraftWorld{name=world},x=-65.66538841795207,y=38.0,z=259.0703339151019,pitch=27.749903,yaw=101.10207}
[2017/03/05 21:39:16] §f[§aA§f] §fwolf§r executed /tp 1000 100 1000 at Location{world=CraftWorld{name=world},x=-69.26343443574456,y=41.50132005126115,z=260.8937688332658,pitch=31.349983,yaw=71.74658}
[2017/03/05 21:39:32] §f[§aA§f] §fwolf§r executed /spawn at Location{world=CraftWorld{name=world},x=1007.4388859749376,y=8.263729441485806,z=990.666558717612,pitch=44.84995,yaw=253.39659}
[2017/03/05 21:43:02] §f[§aA§f] §fwolf§r executed /enchantapi add protection 7 at Location{world=CraftWorld{name=world},x=-27.822009106932793,y=47.0,z=214.87391351048333,pitch=31.800005,yaw=289.8}
[2017/03/05 21:43:04] §f[§aA§f] §fwolf§r executed /enchantapi add protection 7 at Location{world=CraftWorld{name=world},x=-24.24828017341427,y=47.0,z=215.01648575638575,pitch=25.950008,yaw=264.0}
[2017/03/05 21:43:06] §f[§aA§f] §fwolf§r executed /enchantapi add protection 7 at Location{world=CraftWorld{name=world},x=-19.36097708311961,y=48.0,z=215.43446402335837,pitch=22.800009,yaw=299.09985}
[2017/03/05 21:43:08] §f[§aA§f] §fwolf§r executed /enchantapi add protection 7 at Location{world=CraftWorld{name=world},x=-13.77990458525668,y=45.0,z=215.8535010175746,pitch=23.850008,yaw=314.55}
[2017/03/05 21:43:14] §f[§aA§f] §fwolf§r executed /enchantapi add fire protection 4 at Location{world=CraftWorld{name=world},x=-13.769323175324182,y=45.0,z=215.85866955839242,pitch=23.850008,yaw=314.55}
[2017/03/05 21:43:16] §f[§aA§f] §fwolf§r executed /enchantapi add fire protection 4 at Location{world=CraftWorld{name=world},x=-12.479663904575496,y=42.0,z=216.63181085485456,pitch=23.850008,yaw=314.55}
[2017/03/05 21:43:21] §f[§aA§f] §fwolf§r executed /enchantapi add fire protection 5 at Location{world=CraftWorld{name=world},x=-14.344464673683479,y=43.0,z=221.69999998807907,pitch=45.150005,yaw=354.89996}
[2017/03/05 21:43:22] §f[§aA§f] §fwolf§r executed /enchantapi add fire protection 5 at Location{world=CraftWorld{name=world},x=-13.20168766512165,y=43.0,z=222.38944703314334,pitch=42.75,yaw=352.34985}
[2017/03/05 21:43:24] §f[§aA§f] §fwolf§r executed /enchantapi add fire protection 5 at Location{world=CraftWorld{name=world},x=-10.755416811323773,y=42.0,z=227.39797426004586,pitch=41.25,yaw=5.5498047}
[2017/03/05 21:43:26] §f[§aA§f] §fwolf§r executed /enchantapi add fire protection 5 at Location{world=CraftWorld{name=world},x=-9.773653694041055,y=41.0,z=230.69999998807907,pitch=40.5,yaw=7.6498413}
[2017/03/05 21:43:32] §f[§aA§f] §fwolf§r executed /enchantapi add blast protection 5 at Location{world=CraftWorld{name=world},x=-7.943837577913369,y=41.0,z=232.58556062273757,pitch=40.5,yaw=8.999878}
[2017/03/05 21:43:34] §f[§aA§f] §fwolf§r executed /enchantapi add blast protection 5 at Location{world=CraftWorld{name=world},x=-7.065329783397414,y=40.0,z=237.54144671047948,pitch=40.5,yaw=8.999878}
[2017/03/05 21:43:36] §f[§aA§f] §fwolf§r executed /enchantapi add blast protection 5 at Location{world=CraftWorld{name=world},x=-7.303009487544666,y=38.0,z=242.29441646394372,pitch=38.4,yaw=19.19989}
[2017/03/05 21:43:38] §f[§aA§f] §fwolf§r executed /enchantapi add blast protection 5 at Location{world=CraftWorld{name=world},x=-7.8647412252959565,y=38.0,z=246.46685206768765,pitch=42.75,yaw=55.049927}
[2017/03/05 21:44:13] §f[§aA§f] §fwolf§r executed /enchantapi add Feather Falling 5 at Location{world=CraftWorld{name=world},x=-12.143975633997872,y=38.0,z=249.17242373572614,pitch=20.250004,yaw=59.400024}
[2017/03/05 21:44:15] §f[§aA§f] §fwolf§r executed /enchantapi add Feather Falling 5 at Location{world=CraftWorld{name=world},x=-14.637279280168766,y=38.0,z=250.86636631676177,pitch=31.500004,yaw=56.400085}
[2017/03/05 21:44:16] §f[§aA§f] §fwolf§r executed /enchantapi add Feather Falling 5 at Location{world=CraftWorld{name=world},x=-15.848877819303311,y=38.0,z=254.36384960039706,pitch=32.100002,yaw=57.900146}
[2017/03/05 21:44:18] §f[§aA§f] §fwolf§r executed /enchantapi add Feather Falling 5 at Location{world=CraftWorld{name=world},x=-16.676103739431323,y=38.0,z=257.5988327850117,pitch=31.050003,yaw=59.400146}
[2017/03/05 21:44:34] §f[§aA§f] §fwolf§r executed /enchantapi add Projectile Protection 5 at Location{world=CraftWorld{name=world},x=-17.228530254958304,y=38.0,z=257.9326339208085,pitch=31.050003,yaw=59.400146}
[2017/03/05 21:44:36] §f[§aA§f] §fwolf§r executed /enchantapi add Projectile Protection 5 at Location{world=CraftWorld{name=world},x=-18.15186905925858,y=38.0,z=258.4759773551174,pitch=31.050003,yaw=59.400146}
[2017/03/05 21:44:38] §f[§aA§f] §fwolf§r executed /enchantapi add Projectile Protection 5 at Location{world=CraftWorld{name=world},x=-21.6294349456125,y=38.0,z=262.29305522725224,pitch=32.4,yaw=97.200134}
[2017/03/05 21:44:39] §f[§aA§f] §fwolf§r executed /enchantapi add Projectile Protection 5 at Location{world=CraftWorld{name=world},x=-25.12573686823882,y=38.0,z=264.797972210642,pitch=32.4,yaw=97.200134}
[2017/03/05 21:45:04] §f[§aA§f] §fwolf§r executed /unbk at Location{world=CraftWorld{name=world},x=-57.01242894101357,y=38.0,z=261.78611969889783,pitch=7.9500136,yaw=77.10016}
[2017/03/05 21:45:07] §f[§aA§f] §fwolf§r executed /unbk at Location{world=CraftWorld{name=world},x=-61.8316146216288,y=38.0,z=264.0682327271894,pitch=30.600006,yaw=85.65039}
[2017/03/05 21:45:08] §f[§aA§f] §fwolf§r executed /unbk at Location{world=CraftWorld{name=world},x=-59.66946208614331,y=38.0,z=263.28315576315936,pitch=7.6500044,yaw=274.35046}
[2017/03/05 21:45:10] §f[§aA§f] §fwolf§r executed /unbk at Location{world=CraftWorld{name=world},x=-56.87551530448039,y=38.0,z=261.8359727636894,pitch=6.450004,yaw=269.5504}
[2017/03/05 21:45:18] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 5 at Location{world=CraftWorld{name=world},x=-56.872405724155556,y=38.0,z=261.8359727636894,pitch=6.450004,yaw=269.5504}
[2017/03/05 21:45:19] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 5 at Location{world=CraftWorld{name=world},x=-58.59240125119596,y=38.0,z=261.8421362341365,pitch=6.450004,yaw=269.5504}
[2017/03/05 21:45:21] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 5 at Location{world=CraftWorld{name=world},x=-55.1739936606679,y=38.0,z=261.7179091604652,pitch=7.950004,yaw=266.25043}
[2017/03/05 21:45:23] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 5 at Location{world=CraftWorld{name=world},x=-57.56185751429953,y=38.0,z=261.8746827518066,pitch=7.200004,yaw=265.95044}
[2017/03/05 21:45:27] §f[§aA§f] §fwolf§r executed /enchantapi add thorns 5 at Location{world=CraftWorld{name=world},x=-56.478694786191056,y=38.0,z=261.80358682913027,pitch=7.200004,yaw=265.95044}
[2017/03/05 21:45:29] §f[§aA§f] §fwolf§r executed /enchantapi add thorns 5 at Location{world=CraftWorld{name=world},x=-55.48870782325371,y=38.0,z=261.3924996328061,pitch=9.750005,yaw=247.35034}
[2017/03/05 21:45:31] §f[§aA§f] §fwolf§r executed /enchantapi add thorns 5 at Location{world=CraftWorld{name=world},x=-60.42606843997462,y=38.0,z=262.59232529460763,pitch=12.900003,yaw=89.10022}
[2017/03/05 21:45:33] §f[§aA§f] §fwolf§r executed /enchantapi add thorns 5 at Location{world=CraftWorld{name=world},x=-57.61512015801071,y=38.0,z=262.25958764685,pitch=2.5500028,yaw=224.85034}
[2017/03/05 21:45:38] §f[§aA§f] §fwolf§r executed /enchantapi add reflection 5 at Location{world=CraftWorld{name=world},x=-56.07705214883823,y=38.0,z=262.25770853591763,pitch=2.5500028,yaw=224.85034}
[2017/03/05 21:45:40] §f[§aA§f] §fwolf§r executed /enchantapi add reflection 5 at Location{world=CraftWorld{name=world},x=-55.006264144852366,y=38.0,z=261.32821766041565,pitch=-7.7999973,yaw=216.4502}
[2017/03/05 21:45:42] §f[§aA§f] §fwolf§r executed /enchantapi add reflection 5 at Location{world=CraftWorld{name=world},x=-52.08315091992648,y=38.0,z=260.1072185025366,pitch=35.25,yaw=268.50012}
[2017/03/05 21:45:44] §f[§aA§f] §fwolf§r executed /enchantapi add reflection 5 at Location{world=CraftWorld{name=world},x=-51.9925292317829,y=38.0,z=259.9235317219524,pitch=32.399998,yaw=275.85016}
[2017/03/05 21:45:55] §f[§aA§f] §fwolf§r executed /nbti mod add maxhealth 0 10 head at Location{world=CraftWorld{name=world},x=-51.14291776858524,y=38.0,z=260.0075373268301,pitch=32.399998,yaw=275.85016}
[2017/03/05 21:45:59] §f[§aA§f] §fwolf§r executed /nbti mod add maxhealth 0 10 chest at Location{world=CraftWorld{name=world},x=-52.347545712677984,y=38.0,z=261.376988304183,pitch=23.85,yaw=115.05029}
[2017/03/05 21:46:02] §f[§aA§f] §fwolf§r executed /nbti mod add maxhealth 0 10 legs at Location{world=CraftWorld{name=world},x=-52.31918230230197,y=38.0,z=260.88278110191794,pitch=24.0,yaw=114.90027}
[2017/03/05 21:46:06] §f[§aA§f] §fwolf§r executed /nbti mod add maxhealth 0 10 feet at Location{world=CraftWorld{name=world},x=-53.14037548844219,y=38.0,z=261.48378053848984,pitch=22.650002,yaw=280.94995}
[2017/03/05 21:46:45] §f[§aA§f] §fwolf§r executed /nbti mod add armor 0 10 feet at Location{world=CraftWorld{name=world},x=-53.29056912597217,y=38.0,z=261.1321062060051,pitch=4.35001,yaw=241.94958}
[2017/03/05 21:46:49] §f[§aA§f] §fwolf§r executed /nbti mod add armor 0 10 legs at Location{world=CraftWorld{name=world},x=-53.29056912597217,y=38.0,z=261.1321062060051,pitch=1.95001,yaw=245.54968}
[2017/03/05 21:46:52] §f[§aA§f] §fwolf§r executed /nbti mod add armor 0 10 chest at Location{world=CraftWorld{name=world},x=-53.29056912597217,y=38.0,z=261.1321062060051,pitch=3.60001,yaw=242.54956}
[2017/03/05 21:46:56] §f[§aA§f] §fwolf§r executed /nbti mod add armor 0 10 head at Location{world=CraftWorld{name=world},x=-53.29056912597217,y=38.0,z=261.1321062060051,pitch=3.75001,yaw=250.49963}
[2017/03/05 21:49:57] §f[§aA§f] §fwolf§r executed /enchantapi add sharpness 8 at Location{world=CraftWorld{name=world},x=-65.50686849954744,y=38.0,z=258.9761106565662,pitch=22.650005,yaw=219.74976}
[2017/03/05 21:50:04] §f[§aA§f] §fwolf§r executed /enchantapi add smite 4 at Location{world=CraftWorld{name=world},x=-62.529071935663254,y=38.0,z=257.7812283329214,pitch=39.3,yaw=248.25024}
[2017/03/05 21:50:20] §f[§aA§f] §fwolf§r executed /enchantapi add Bane of Arthropods 4 at Location{world=CraftWorld{name=world},x=-62.529071935663254,y=38.0,z=257.7812283329214,pitch=39.3,yaw=248.25024}
[2017/03/05 21:50:33] §f[§aA§f] §fwolf§r executed /unbk at Location{world=CraftWorld{name=world},x=-60.85091918948004,y=38.0,z=268.0678873389306,pitch=50.69999,yaw=203.10046}
[2017/03/05 21:50:39] §f[§aA§f] §fwolf§r executed /enchantapi add unbreaking 5 at Location{world=CraftWorld{name=world},x=-60.85091918948004,y=38.0,z=268.0678873389306,pitch=50.69999,yaw=203.10046}
[2017/03/05 21:50:44] §f[§aA§f] §fwolf§r executed /enchantapi mending 1 at Location{world=CraftWorld{name=world},x=-60.85091918948004,y=38.0,z=268.0678873389306,pitch=50.69999,yaw=203.10046}
[2017/03/05 21:50:50] §f[§aA§f] §fwolf§r executed /enchant mending 1 at Location{world=CraftWorld{name=world},x=-60.85091918948004,y=38.0,z=268.0678873389306,pitch=50.69999,yaw=203.10046}
[2017/03/05 21:50:57] §f[§aA§f] §fwolf§r executed /enchant fire aspect 6 at Location{world=CraftWorld{name=world},x=-60.68607969875434,y=38.0,z=264.10132898483874,pitch=83.54997,yaw=183.15063}
[2017/03/05 21:51:05] §f[§aA§f] §fwolf§r executed /enchantapi add fire aspect 6 at Location{world=CraftWorld{name=world},x=-60.68607969875434,y=38.0,z=264.10132898483874,pitch=83.54997,yaw=183.15063}
[2017/03/05 21:51:14] §f[§aA§f] §fwolf§r executed /enchantapi add knockup 2 at Location{world=CraftWorld{name=world},x=-60.49993917651503,y=38.0,z=260.1972795199347,pitch=81.89996,yaw=177.4508}
[2017/03/05 21:51:28] §f[§aA§f] §fwolf§r executed /nbti mod add attackdamage 0 15 mainhand at Location{world=CraftWorld{name=world},x=-57.34325348201784,y=38.0,z=263.8508589050279,pitch=33.449955,yaw=297.00122}
[2017/03/05 21:51:38] §f[§aA§f] §fwolf§r executed /nbti mod add attackdamage 1 0.02 mainhand at Location{world=CraftWorld{name=world},x=-61.47127259347113,y=38.0,z=265.2347167058004,pitch=45.599957,yaw=199.50122}
